dep,date2,golos
Богуцька Є.П.,2022-02-06,27
Богуцька Є.П.,2022-02-20,154
Богуцька Є.П.,2022-02-27,33
Богуцька Є.П.,2022-04-24,78
Богуцька Є.П.,2022-05-08,90
Богуцька Є.П.,2022-05-15,45
Богуцька Є.П.,2022-05-22,30
Богуцька Є.П.,2022-06-05,53
Богуцька Є.П.,2022-06-19,38
Богуцька Є.П.,2022-06-26,71
Богуцька Є.П.,2022-07-03,46
Богуцька Є.П.,2022-07-10,98
Богуцька Є.П.,2022-07-24,94
Богуцька Є.П.,2022-07-31,212
Богуцька Є.П.,2022-08-21,138
Богуцька Є.П.,2022-09-04,51
Богуцька Є.П.,2022-09-11,74
Богуцька Є.П.,2022-09-25,129
Богуцька Є.П.,2022-10-09,199
Богуцька Є.П.,2022-10-23,77
Богуцька Є.П.,2022-11-06,105
Богуцька Є.П.,2022-11-20,100
Богуцька Є.П.,2022-12-04,98
Богуцька Є.П.,2022-12-18,86
Богуцька Є.П.,2023-01-15,160
Богуцька Є.П.,2023-02-12,156
Божик В.І.,2020-12-20,191
Божик В.І.,2021-01-31,193
Божик В.І.,2021-02-07,169
Божик В.І.,2021-02-21,180
Божик В.І.,2021-02-28,4
Божик В.І.,2021-03-07,143
Божик В.І.,2021-03-21,377
Божик В.І.,2021-04-04,8
Божик В.І.,2021-04-18,415
Божик В.І.,2021-05-02,300
Божик В.І.,2021-05-23,246
Божик В.І.,2021-06-06,171
Божик В.І.,2021-06-20,196
Божик В.І.,2021-07-04,301
Божик В.І.,2021-07-18,411
Божик В.І.,2021-07-25,0
Божик В.І.,2021-08-29,4
Божик В.І.,2021-09-12,139
Божик В.І.,2021-09-26,134
Божик В.І.,2021-10-10,94
Божик В.І.,2021-10-24,397
Божик В.І.,2021-11-07,348
Божик В.І.,2021-11-21,121
Божик В.І.,2021-12-05,124
Божик В.І.,2021-12-19,164
Божик В.І.,2022-01-30,110
Божик В.І.,2022-02-06,27
Божик В.І.,2022-02-20,150
Божик В.І.,2022-02-27,34
Божик В.І.,2022-04-24,78
Божик В.І.,2022-05-08,90
Божик В.І.,2022-05-15,44
Божик В.І.,2022-05-22,30
Божик В.І.,2022-06-05,52
Божик В.І.,2022-06-19,38
Божик В.І.,2022-06-26,70
Божик В.І.,2022-07-03,46
Божик В.І.,2022-07-10,99
Божик В.І.,2022-07-24,94
Божик В.І.,2022-07-31,196
Божик В.І.,2022-08-21,10
Божик В.І.,2022-09-04,37
Божик В.І.,2022-09-11,69
Божик В.І.,2022-09-25,126
Божик В.І.,2022-10-09,173
Божик В.І.,2022-10-23,53
Божик В.І.,2022-11-06,101
Божик В.І.,2022-11-20,0
Божик В.І.,2022-12-04,86
Божик В.І.,2022-12-18,32
Божик В.І.,2023-01-15,83
Божик В.І.,2023-02-12,87
Божков О.В.,2022-04-24,78
Божков О.В.,2022-05-08,90
Божков О.В.,2022-05-15,45
Божков О.В.,2022-05-22,30
Божков О.В.,2022-06-05,53
Божков О.В.,2022-06-19,38
Божков О.В.,2022-06-26,71
Божков О.В.,2022-07-03,46
Божков О.В.,2022-07-10,100
Божков О.В.,2022-07-24,94
Божков О.В.,2022-07-31,212
Божков О.В.,2022-08-21,138
Божков О.В.,2022-09-04,51
Божков О.В.,2022-09-11,74
Божков О.В.,2022-09-25,129
Божков О.В.,2022-10-09,199
Божков О.В.,2022-10-23,77
Божков О.В.,2022-11-06,105
Божков О.В.,2022-11-20,100
Божков О.В.,2022-12-04,98
Божков О.В.,2022-12-18,86
Божков О.В.,2023-01-15,159
Божков О.В.,2023-02-12,156
Бойко Ю.А.,2020-12-20,188
Бойко Ю.А.,2021-01-31,209
Бойко Ю.А.,2021-02-07,177
Бойко Ю.А.,2021-02-21,148
Бойко Ю.А.,2021-02-28,4
Бойко Ю.А.,2021-03-07,143
Бойко Ю.А.,2021-03-21,369
Бойко Ю.А.,2021-04-04,0
Бойко Ю.А.,2021-04-18,388
Бойко Ю.А.,2021-05-02,263
Бойко Ю.А.,2021-05-23,212
Бойко Ю.А.,2021-06-06,219
Бойко Ю.А.,2021-06-20,295
Бойко Ю.А.,2021-07-04,268
Бойко Ю.А.,2021-07-18,284
Бойко Ю.А.,2021-07-25,0
Бойко Ю.А.,2021-08-29,0
Бойко Ю.А.,2021-09-12,154
Бойко Ю.А.,2021-09-26,149
Бойко Ю.А.,2021-10-10,94
Бойко Ю.А.,2021-10-24,404
Бойко Ю.А.,2021-11-07,289
Бойко Ю.А.,2021-11-21,118
Бойко Ю.А.,2021-12-05,321
Бойко Ю.А.,2021-12-19,206
Бойко Ю.А.,2022-01-30,99
Бойко Ю.А.,2022-02-06,15
Бойко Ю.А.,2022-02-20,125
Бойко Ю.А.,2022-02-27,29
Бойко Ю.А.,2022-04-24,156
Бойко Ю.А.,2022-05-08,180
Бойко Ю.А.,2022-05-15,90
Бойко Ю.А.,2022-05-22,60
Бойко Ю.А.,2022-06-05,106
Бойко Ю.А.,2022-06-19,76
Бойко Ю.А.,2022-06-26,142
Бойко Ю.А.,2022-07-03,92
Бойко Ю.А.,2022-07-10,200
Бойко Ю.А.,2022-07-24,188
Бойко Ю.А.,2022-07-31,424
Бойко Ю.А.,2022-08-21,276
Бойко Ю.А.,2022-09-04,102
Бойко Ю.А.,2022-09-11,148
Бойко Ю.А.,2022-09-25,258
Бойко Ю.А.,2022-10-09,398
Бойко Ю.А.,2022-10-23,154
Бойко Ю.А.,2022-11-06,210
Бойко Ю.А.,2022-11-20,198
Бойко Ю.А.,2022-12-04,196
Бойко Ю.А.,2022-12-18,172
Бойко Ю.А.,2023-01-15,296
Бойко Ю.А.,2023-02-12,266
Бондар В.В.,2020-12-20,186
Бондар В.В.,2021-01-31,173
Бондар В.В.,2021-02-07,171
Бондар В.В.,2021-02-21,142
Бондар В.В.,2021-02-28,4
Бондар В.В.,2021-03-07,149
Бондар В.В.,2021-03-21,320
Бондар В.В.,2021-04-04,51
Бондар В.В.,2021-04-18,354
Бондар В.В.,2021-05-02,163
Бондар В.В.,2021-05-23,200
Бондар В.В.,2021-06-06,100
Бондар В.В.,2021-06-20,55
Бондар В.В.,2021-07-04,197
Бондар В.В.,2021-07-18,283
Бондар В.В.,2021-07-25,0
Бондар В.В.,2021-08-29,4
Бондар В.В.,2021-09-12,87
Бондар В.В.,2021-09-26,10
Бондар В.В.,2021-10-10,109
Бондар В.В.,2021-10-24,397
Бондар В.В.,2021-11-07,182
Бондар В.В.,2021-11-21,147
Бондар В.В.,2021-12-05,283
Бондар В.В.,2021-12-19,171
Бондар В.В.,2022-01-30,113
Бондар В.В.,2022-02-06,27
Бондар В.В.,2022-02-20,63
Бондар В.В.,2022-02-27,33
Бондар В.В.,2022-04-24,78
Бондар В.В.,2022-05-08,87
Бондар В.В.,2022-05-15,45
Бондар В.В.,2022-05-22,30
Бондар В.В.,2022-06-05,53
Бондар В.В.,2022-06-19,38
Бондар В.В.,2022-06-26,71
Бондар В.В.,2022-07-03,46
Бондар В.В.,2022-07-10,57
Бондар В.В.,2022-07-24,94
Бондар В.В.,2022-07-31,139
Бондар В.В.,2022-08-21,134
Бондар В.В.,2022-09-04,51
Бондар В.В.,2022-09-11,61
Бондар В.В.,2022-09-25,114
Бондар В.В.,2022-10-09,193
Бондар В.В.,2022-10-23,77
Бондар В.В.,2022-11-06,91
Бондар В.В.,2022-11-20,95
Бондар В.В.,2022-12-04,67
Бондар В.В.,2022-12-18,83
Бондар В.В.,2023-01-15,184
Бондар В.В.,2023-02-12,312
Бондар Г.В.,2020-12-20,194
Бондар Г.В.,2021-01-31,216
Бондар Г.В.,2021-02-07,171
Бондар Г.В.,2021-02-21,177
Бондар Г.В.,2021-02-28,4
Бондар Г.В.,2021-03-07,152
Бондар Г.В.,2021-03-21,400
Бондар Г.В.,2021-04-04,44
Бондар Г.В.,2021-04-18,502
Бондар Г.В.,2021-05-02,310
Бондар Г.В.,2021-05-23,269
Бондар Г.В.,2021-06-06,231
Бондар Г.В.,2021-06-20,354
Бондар Г.В.,2021-07-04,349
Бондар Г.В.,2021-07-18,423
Бондар Г.В.,2021-07-25,0
Бондар Г.В.,2021-08-29,0
Бондар Г.В.,2021-09-12,159
Бондар Г.В.,2021-09-26,146
Бондар Г.В.,2021-10-10,97
Бондар Г.В.,2021-10-24,449
Бондар Г.В.,2021-11-07,0
Бондар Г.В.,2021-11-21,160
Бондар Г.В.,2021-12-05,330
Бондар Г.В.,2021-12-19,213
Бондар Г.В.,2022-01-30,0
Бондар Г.В.,2022-02-06,0
Бондар Г.В.,2022-02-20,133
Бондар Г.В.,2022-02-27,33
Бондар Г.В.,2022-04-24,78
Бондар Г.В.,2022-05-08,90
Бондар Г.В.,2022-05-15,45
Бондар Г.В.,2022-05-22,30
Бондар Г.В.,2022-06-05,53
Бондар Г.В.,2022-06-19,38
Бондар Г.В.,2022-06-26,71
Бондар Г.В.,2022-07-03,46
Бондар Г.В.,2022-07-10,100
Бондар Г.В.,2022-07-24,94
Бондар Г.В.,2022-07-31,212
Бондар Г.В.,2022-08-21,137
Бондар Г.В.,2022-09-04,51
Бондар Г.В.,2022-09-11,73
Бондар Г.В.,2022-09-25,129
Бондар Г.В.,2022-10-09,0
Бондар Г.В.,2022-10-23,77
Бондар Г.В.,2022-11-06,105
Бондар Г.В.,2022-11-20,100
Бондар Г.В.,2022-12-04,97
Бондар Г.В.,2022-12-18,76
Бондар Г.В.,2023-01-15,152
Бондар Г.В.,2023-02-12,130
Бондар М.Л.,2020-12-20,194
Бондар М.Л.,2021-01-31,217
Бондар М.Л.,2021-02-07,176
Бондар М.Л.,2021-02-21,180
Бондар М.Л.,2021-02-28,4
Бондар М.Л.,2021-03-07,153
Бондар М.Л.,2021-03-21,401
Бондар М.Л.,2021-04-04,50
Бондар М.Л.,2021-04-18,552
Бондар М.Л.,2021-05-02,373
Бондар М.Л.,2021-05-23,269
Бондар М.Л.,2021-06-06,237
Бондар М.Л.,2021-06-20,391
Бондар М.Л.,2021-07-04,352
Бондар М.Л.,2021-07-18,411
Бондар М.Л.,2021-07-25,9
Бондар М.Л.,2021-08-29,2
Бондар М.Л.,2021-09-12,161
Бондар М.Л.,2021-09-26,156
Бондар М.Л.,2021-10-10,110
Бондар М.Л.,2021-10-24,449
Бондар М.Л.,2021-11-07,371
Бондар М.Л.,2021-11-21,160
Бондар М.Л.,2021-12-05,332
Бондар М.Л.,2021-12-19,216
Бондар М.Л.,2022-01-30,118
Бондар М.Л.,2022-02-06,27
Бондар М.Л.,2022-02-20,151
Бондар М.Л.,2022-02-27,32
Бондар М.Л.,2022-04-24,78
Бондар М.Л.,2022-05-08,88
Бондар М.Л.,2022-05-15,45
Бондар М.Л.,2022-05-22,30
Бондар М.Л.,2022-06-05,53
Бондар М.Л.,2022-06-19,38
Бондар М.Л.,2022-06-26,68
Бондар М.Л.,2022-07-03,46
Бондар М.Л.,2022-07-10,100
Бондар М.Л.,2022-07-24,93
Бондар М.Л.,2022-07-31,211
Бондар М.Л.,2022-08-21,138
Бондар М.Л.,2022-09-04,51
Бондар М.Л.,2022-09-11,27
Бондар М.Л.,2022-09-25,129
Бондар М.Л.,2022-10-09,197
Бондар М.Л.,2022-10-23,75
Бондар М.Л.,2022-11-06,103
Бондар М.Л.,2022-11-20,99
Бондар М.Л.,2022-12-04,78
Бондар М.Л.,2022-12-18,83
Бондар М.Л.,2023-01-15,158
Бондар М.Л.,2023-02-12,139
Бондаренко О.В.,2020-12-20,189
Бондаренко О.В.,2021-01-31,214
Бондаренко О.В.,2021-02-07,173
Бондаренко О.В.,2021-02-21,176
Бондаренко О.В.,2021-02-28,4
Бондаренко О.В.,2021-03-07,0
Бондаренко О.В.,2021-03-21,0
Бондаренко О.В.,2021-04-04,52
Бондаренко О.В.,2021-04-18,447
Бондаренко О.В.,2021-05-02,327
Бондаренко О.В.,2021-05-23,204
Бондаренко О.В.,2021-06-06,225
Бондаренко О.В.,2021-06-20,299
Бондаренко О.В.,2021-07-04,320
Бондаренко О.В.,2021-07-18,420
Бондаренко О.В.,2021-07-25,0
Бондаренко О.В.,2021-08-29,4
Бондаренко О.В.,2021-09-12,159
Бондаренко О.В.,2021-09-26,141
Бондаренко О.В.,2021-10-10,106
Бондаренко О.В.,2021-10-24,406
Бондаренко О.В.,2021-11-07,373
Бондаренко О.В.,2021-11-21,158
Бондаренко О.В.,2021-12-05,327
Бондаренко О.В.,2021-12-19,197
Бондаренко О.В.,2022-01-30,114
Бондаренко О.В.,2022-02-06,27
Бондаренко О.В.,2022-02-20,152
Бондаренко О.В.,2022-02-27,32
Бондаренко О.В.,2022-04-24,77
Бондаренко О.В.,2022-05-08,90
Бондаренко О.В.,2022-05-15,45
Бондаренко О.В.,2022-05-22,30
Бондаренко О.В.,2022-06-05,53
Бондаренко О.В.,2022-06-19,38
Бондаренко О.В.,2022-06-26,71
Бондаренко О.В.,2022-07-03,43
Бондаренко О.В.,2022-07-10,100
Бондаренко О.В.,2022-07-24,94
Бондаренко О.В.,2022-07-31,212
Бондаренко О.В.,2022-08-21,138
Бондаренко О.В.,2022-09-04,51
Бондаренко О.В.,2022-09-11,71
Бондаренко О.В.,2022-09-25,129
Бондаренко О.В.,2022-10-09,143
Бондаренко О.В.,2022-10-23,77
Бондаренко О.В.,2022-11-06,105
Бондаренко О.В.,2022-11-20,100
Бондаренко О.В.,2022-12-04,98
Бондаренко О.В.,2022-12-18,66
Бондаренко О.В.,2023-01-15,157
Бондаренко О.В.,2023-02-12,126
Бондарєв К.А.,2020-12-20,185
Бондарєв К.А.,2021-01-31,215
Бондарєв К.А.,2021-02-07,170
Бондарєв К.А.,2021-02-21,148
Бондарєв К.А.,2021-02-28,4
Бондарєв К.А.,2021-03-07,137
Бондарєв К.А.,2021-03-21,293
Бондарєв К.А.,2021-04-04,8
Бондарєв К.А.,2021-04-18,512
Бондарєв К.А.,2021-05-02,1
Бондарєв К.А.,2021-05-23,0
Бондарєв К.А.,2021-06-06,31
Бондарєв К.А.,2021-06-20,359
Бондарєв К.А.,2021-07-04,293
Бондарєв К.А.,2021-07-18,372
Бондарєв К.А.,2021-07-25,0
Бондарєв К.А.,2021-08-29,4
Бондарєв К.А.,2021-09-12,160
Бондарєв К.А.,2021-09-26,161
Бондарєв К.А.,2021-10-10,111
Бондарєв К.А.,2021-10-24,306
Бондарєв К.А.,2021-11-07,336
Бондарєв К.А.,2021-11-21,56
Бондарєв К.А.,2021-12-05,0
Бондарєв К.А.,2021-12-19,165
Бондарєв К.А.,2022-01-30,116
Бондарєв К.А.,2022-02-06,26
Бондарєв К.А.,2022-02-20,144
Бондарєв К.А.,2022-02-27,32
Бондарєв К.А.,2022-04-24,78
Бондарєв К.А.,2022-05-08,90
Бондарєв К.А.,2022-05-15,45
Бондарєв К.А.,2022-05-22,30
Бондарєв К.А.,2022-06-05,53
Бондарєв К.А.,2022-06-19,23
Бондарєв К.А.,2022-06-26,0
Бондарєв К.А.,2022-07-03,38
Бондарєв К.А.,2022-07-10,0
Бондарєв К.А.,2022-07-24,0
Бондарєв К.А.,2022-07-31,0
Бондарєв К.А.,2022-08-21,81
Бондарєв К.А.,2022-09-04,51
Бондарєв К.А.,2022-09-11,56
Бондарєв К.А.,2022-09-25,0
Бондарєв К.А.,2022-10-09,199
Бондарєв К.А.,2022-10-23,63
Бондарєв К.А.,2022-11-06,105
Бондарєв К.А.,2022-11-20,100
Бондарєв К.А.,2022-12-04,98
Бондарєв К.А.,2022-12-18,86
Бондарєв К.А.,2023-01-15,160
Бондарєв К.А.,2023-02-12,116
Борзова І.Н.,2020-12-20,194
Борзова І.Н.,2021-01-31,216
Борзова І.Н.,2021-02-07,177
Борзова І.Н.,2021-02-21,180
Борзова І.Н.,2021-02-28,4
Борзова І.Н.,2021-03-07,107
Борзова І.Н.,2021-03-21,398
Борзова І.Н.,2021-04-04,52
Борзова І.Н.,2021-04-18,523
Борзова І.Н.,2021-05-02,374
Борзова І.Н.,2021-05-23,248
Борзова І.Н.,2021-06-06,226
Борзова І.Н.,2021-06-20,340
Борзова І.Н.,2021-07-04,345
Борзова І.Н.,2021-07-18,414
Борзова І.Н.,2021-07-25,0
Борзова І.Н.,2021-08-29,2
Борзова І.Н.,2021-09-12,160
Борзова І.Н.,2021-09-26,148
Борзова І.Н.,2021-10-10,111
Борзова І.Н.,2021-10-24,416
Борзова І.Н.,2021-11-07,337
Борзова І.Н.,2021-11-21,150
Борзова І.Н.,2021-12-05,304
Борзова І.Н.,2021-12-19,205
Борзова І.Н.,2022-01-30,113
Борзова І.Н.,2022-02-06,25
Борзова І.Н.,2022-02-20,154
Борзова І.Н.,2022-02-27,30
Борзова І.Н.,2022-04-24,78
Борзова І.Н.,2022-05-08,90
Борзова І.Н.,2022-05-15,45
Борзова І.Н.,2022-05-22,30
Борзова І.Н.,2022-06-05,53
Борзова І.Н.,2022-06-19,38
Борзова І.Н.,2022-06-26,71
Борзова І.Н.,2022-07-03,46
Борзова І.Н.,2022-07-10,100
Борзова І.Н.,2022-07-24,93
Борзова І.Н.,2022-07-31,212
Борзова І.Н.,2022-08-21,138
Борзова І.Н.,2022-09-04,51
Борзова І.Н.,2022-09-11,74
Борзова І.Н.,2022-09-25,129
Борзова І.Н.,2022-10-09,199
Борзова І.Н.,2022-10-23,77
Борзова І.Н.,2022-11-06,103
Борзова І.Н.,2022-11-20,100
Борзова І.Н.,2022-12-04,90
Борзова І.Н.,2022-12-18,85
Борзова І.Н.,2023-01-15,159
Борзова І.Н.,2023-02-12,130
Бородін В.В.,2020-12-20,190
Бородін В.В.,2021-01-31,206
Бородін В.В.,2021-02-07,167
Бородін В.В.,2021-02-21,162
Бородін В.В.,2021-02-28,4
Бородін В.В.,2021-03-07,117
Бородін В.В.,2021-03-21,399
Бородін В.В.,2021-04-04,46
Бородін В.В.,2021-04-18,531
Бородін В.В.,2021-05-02,349
Бородін В.В.,2021-05-23,266
Бородін В.В.,2021-06-06,220
Бородін В.В.,2021-06-20,0
Бородін В.В.,2021-07-04,331
Бородін В.В.,2021-07-18,423
Бородін В.В.,2021-07-25,0
Бородін В.В.,2021-08-29,0
Бородін В.В.,2021-09-12,162
Бородін В.В.,2021-09-26,135
Бородін В.В.,2021-10-10,109
Бородін В.В.,2021-10-24,399
Бородін В.В.,2021-11-07,348
Бородін В.В.,2021-11-21,163
Бородін В.В.,2021-12-05,303
Бородін В.В.,2021-12-19,173
Бородін В.В.,2022-01-30,116
Бородін В.В.,2022-02-06,22
Бородін В.В.,2022-02-20,136
Бородін В.В.,2022-02-27,33
Бородін В.В.,2022-04-24,74
Бородін В.В.,2022-05-08,90
Бородін В.В.,2022-05-15,0
Бородін В.В.,2022-05-22,30
Бородін В.В.,2022-06-05,53
Бородін В.В.,2022-06-19,38
Бородін В.В.,2022-06-26,71
